GEOID,STATEFP,STATE,COUNTYFP,COUNTY,TOT_POP21,NHSP_POP21,HSP_POP21,WHT_NHSP21,BLK_NHSP21,AIA_NHSP21,ASN_NHSP21,HPI_NHSP21,OTH_NHSP21,2OM_NHSP21,BLK_ALL21,AIA_ALL21,ASN_ALL21,HPI_ALL21,OTH_ALL21
26147636000,26, Michigan,147, St. Clair County,4601,4381,220,3286,794,0,13,20,0,268,898,138,48,20,88
26147637100,26, Michigan,147, St. Clair County,3947,3912,35,3847,40,0,0,0,0,25,41,15,0,0,9
26147637200,26, Michigan,147, St. Clair County,3885,3852,33,3788,0,10,7,0,0,47,25,17,12,0,16
26147637300,26, Michigan,147, St. Clair County,2093,2093,0,1945,0,5,56,0,0,87,44,40,64,0,0
26147640100,26, Michigan,147, St. Clair County,2132,2088,44,2020,0,0,38,0,0,30,19,0,49,11,0
26147640200,26, Michigan,147, St. Clair County,2370,2280,90,2219,2,0,16,8,0,35,6,6,16,8,35
26147640600,26, Michigan,147, St. Clair County,2516,2503,13,2367,0,0,0,0,21,115,6,3,89,0,38
26147641000,26, Michigan,147, St. Clair County,3480,3472,8,3400,0,0,0,0,0,72,0,57,15,0,0
26147642000,26, Michigan,147, St. Clair County,5489,5378,111,5168,97,0,50,0,0,63,100,0,113,0,0
26147643000,26, Michigan,147, St. Clair County,3736,3610,126,3506,68,1,12,0,0,23,80,15,12,0,55
26147644000,26, Michigan,147, St. Clair County,4149,4080,69,4025,0,11,0,0,0,44,18,37,0,0,4
26147645000,26, Michigan,147, St. Clair County,3331,3322,9,3322,0,0,0,0,0,0,0,0,0,0,0
26147646000,26, Michigan,147, St. Clair County,4511,4384,127,4130,2,0,146,0,2,104,12,43,187,0,86
26147647000,26, Michigan,147, St. Clair County,2981,2981,0,2922,0,23,0,7,0,29,23,29,0,7,0
26147648000,26, Michigan,147, St. Clair County,977,977,0,967,0,3,0,0,0,7,0,5,0,0,5
26147649000,26, Michigan,147, St. Clair County,4173,4071,102,3900,40,4,0,0,0,127,119,60,0,0,83
26147650100,26, Michigan,147, St. Clair County,3876,3863,13,3646,68,0,0,0,0,149,133,12,54,0,31
26147650200,26, Michigan,147, St. Clair County,1093,1093,0,1085,0,2,0,0,0,6,0,8,0,0,0
26147651100,26, Michigan,147, St. Clair County,2120,2091,29,2071,0,0,9,0,0,11,0,11,9,0,0
26147651200,26, Michigan,147, St. Clair County,1857,1663,194,1655,0,0,0,0,0,8,3,5,3,0,59
26147651600,26, Michigan,147, St. Clair County,4085,4041,44,3883,0,0,0,0,0,158,41,102,39,0,48
26147652100,26, Michigan,147, St. Clair County,2454,2423,31,2375,0,0,0,0,0,48,0,27,7,0,34
26147652600,26, Michigan,147, St. Clair County,3163,3072,91,2836,47,0,0,0,0,189,75,62,97,0,105
26147655100,26, Michigan,147, St. Clair County,5052,4898,154,4780,16,7,20,0,6,69,23,49,47,0,109
26147655600,26, Michigan,147, St. Clair County,3114,3054,60,2922,10,0,27,4,0,91,37,38,44,4,43
26147657100,26, Michigan,147, St. Clair County,1934,1552,382,1457,0,3,0,0,37,55,20,32,14,0,276
26147657200,26, Michigan,147, St. Clair County,5394,5332,62,5242,0,0,0,0,1,89,0,54,27,0,13
26147658100,26, Michigan,147, St. Clair County,2527,2434,93,2416,0,0,0,0,0,18,13,12,0,0,6
26147658500,26, Michigan,147, St. Clair County,3558,3540,18,3466,2,0,0,0,0,72,13,61,0,0,13
26147989000,26, Michigan,147, St. Clair County,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0
26147990000,26, Michigan,147, St. Clair County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095960100,26, Michigan,095, Luce County,4070,3915,155,2907,500,174,29,12,0,293,551,470,47,21,63
26095960200,26, Michigan,095, Luce County,1450,1434,16,1347,0,59,2,0,0,26,1,91,2,0,5
26095980000,26, Michigan,095, Luce County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095990000,26, Michigan,095, Luce County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26053950200,26, Michigan,053, Gogebic County,2232,2192,40,2073,39,2,7,0,2,69,58,60,7,6,17
26053950300,26, Michigan,053, Gogebic County,2361,2322,39,2278,5,1,15,0,0,23,5,33,15,0,25
26053950500,26, Michigan,053, Gogebic County,2176,2157,19,1982,130,20,5,0,0,20,130,20,25,0,19
26053950600,26, Michigan,053, Gogebic County,2989,2892,97,2803,0,27,21,24,0,17,0,44,21,46,10
26053950700,26, Michigan,053, Gogebic County,2415,2393,22,2311,11,37,0,11,9,14,18,39,0,11,21
26053950800,26, Michigan,053, Gogebic County,2685,2632,53,2065,178,315,6,4,0,64,205,360,28,13,47
26053990000,26, Michigan,053, Gogebic County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26061000100,26, Michigan,061, Houghton County,2878,2867,11,2698,3,63,93,0,0,10,3,73,93,0,0
26061000200,26, Michigan,061, Houghton County,3126,3098,28,3085,6,0,0,0,0,7,28,1,0,0,4
26061000300,26, Michigan,061, Houghton County,2150,2079,71,1976,6,2,7,0,40,48,31,44,28,0,74
26061000400,26, Michigan,061, Houghton County,3274,3230,44,3125,31,9,14,0,0,51,43,45,19,0,32
26061000500,26, Michigan,061, Houghton County,4236,4168,68,3997,22,11,42,3,10,83,43,76,73,13,38
26061000600,26, Michigan,061, Houghton County,3777,3708,69,3493,32,0,78,0,0,105,41,7,134,0,104
26061000700,26, Michigan,061, Houghton County,3133,3103,30,3048,15,2,5,0,0,33,38,27,5,0,5
26061000800,26, Michigan,061, Houghton County,6823,6585,238,5483,196,63,665,11,19,148,252,119,700,19,146
26061000900,26, Michigan,061, Houghton County,4867,4836,31,4545,40,25,88,0,0,138,58,117,116,0,17
26061001000,26, Michigan,061, Houghton County,3221,3157,64,3035,11,5,39,12,0,55,11,43,39,12,63
26061990000,26, Michigan,061, Houghton County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26061990100,26, Michigan,061, Houghton County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26057000100,26, Michigan,057, Gratiot County,3800,3707,93,3604,0,4,0,0,0,99,62,7,0,22,37
26057000200,26, Michigan,057, Gratiot County,5012,4834,178,4687,41,14,16,0,7,69,51,48,16,0,81
26057000300,26, Michigan,057, Gratiot County,4621,4115,506,3941,97,4,7,0,0,66,150,20,33,0,23
26057000400,26, Michigan,057, Gratiot County,3767,3461,306,1417,1840,10,36,0,4,154,1952,174,82,36,202
26057000500,26, Michigan,057, Gratiot County,5510,5185,325,4927,89,6,112,0,0,51,94,36,112,0,30
26057000600,26, Michigan,057, Gratiot County,4444,3880,564,3598,163,10,50,0,0,59,247,16,50,3,154
26057000700,26, Michigan,057, Gratiot County,3166,3028,138,2926,10,0,0,25,0,67,14,46,0,39,65
26057000800,26, Michigan,057, Gratiot County,4090,3842,248,3756,20,0,0,0,22,44,46,21,3,0,242
26057000900,26, Michigan,057, Gratiot County,3487,3411,76,3129,140,9,11,0,36,86,171,45,17,0,62
26057001000,26, Michigan,057, Gratiot County,3861,3565,296,3419,53,25,0,0,0,68,57,111,12,0,37
26157000100,26, Michigan,157, Tuscola County,4253,3919,334,3760,35,1,14,0,43,66,44,51,20,0,52
26157000200,26, Michigan,157, Tuscola County,3264,3125,139,3054,8,3,7,0,3,50,53,46,17,2,68
26157000300,26, Michigan,157, Tuscola County,2900,2775,125,2718,22,2,0,0,0,33,31,25,0,10,59
26157000400,26, Michigan,157, Tuscola County,3047,2935,112,2713,41,13,0,0,0,168,61,21,0,0,196
26157000500,26, Michigan,157, Tuscola County,4836,4697,139,4612,3,2,6,0,6,68,11,38,6,2,73
26157000600,26, Michigan,157, Tuscola County,4656,4378,278,4217,68,25,0,0,0,68,80,44,0,0,63
26157000700,26, Michigan,157, Tuscola County,3744,3704,40,3548,64,8,5,0,0,79,64,78,5,0,24
26157000800,26, Michigan,157, Tuscola County,3662,3578,84,3415,94,0,0,0,0,69,120,41,0,0,37
26157000900,26, Michigan,157, Tuscola County,5014,4644,370,4329,98,0,12,0,0,205,203,152,16,9,170
26157001000,26, Michigan,157, Tuscola County,5437,5330,107,5229,7,0,66,0,0,28,15,14,73,0,3
26157001100,26, Michigan,157, Tuscola County,3315,3244,71,3101,93,0,3,0,0,47,98,46,5,0,50
26157001200,26, Michigan,157, Tuscola County,4298,4240,58,3960,48,63,18,0,13,138,52,105,50,22,52
26157001300,26, Michigan,157, Tuscola County,4862,4773,89,4493,3,18,78,0,1,180,68,71,78,0,109
26157990000,26, Michigan,157, Tuscola County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26109960100,26, Michigan,109, Menominee County,3465,3411,54,3312,3,37,8,0,0,51,32,54,19,0,6
26109960200,26, Michigan,109, Menominee County,4193,4126,67,3578,26,405,36,0,0,81,37,481,42,0,35
26109960300,26, Michigan,109, Menominee County,2215,2117,98,2005,51,0,7,0,0,54,86,9,8,0,95
26109960400,26, Michigan,109, Menominee County,3196,3163,33,3072,1,3,20,0,0,67,1,48,39,0,6
26109960500,26, Michigan,109, Menominee County,3007,2991,16,2916,0,9,12,0,0,54,0,19,40,16,16
26109960600,26, Michigan,109, Menominee County,3661,3661,0,3444,18,0,0,0,0,199,90,107,0,0,20
26109960700,26, Michigan,109, Menominee County,3740,3524,216,3382,26,12,0,0,0,104,26,117,0,0,23
26109990000,26, Michigan,109, Menominee County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26009960100,26, Michigan,009, Antrim County,2758,2740,18,2640,16,22,2,0,0,60,24,72,4,0,0
26009960200,26, Michigan,009, Antrim County,3157,3080,77,2937,0,64,21,0,9,49,3,104,27,0,56
26009960300,26, Michigan,009, Antrim County,2826,2812,14,2725,1,16,4,0,0,66,4,64,4,0,32
26009960401,26, Michigan,009, Antrim County,897,856,41,825,7,0,0,0,0,24,7,15,0,0,9
26009960402,26, Michigan,009, Antrim County,2145,2105,40,1987,7,2,14,0,16,79,7,78,35,0,38
26009960501,26, Michigan,009, Antrim County,2006,1937,69,1783,2,37,0,0,72,43,2,80,0,0,99
26009960502,26, Michigan,009, Antrim County,1328,1267,61,1228,0,7,3,0,8,21,62,18,12,0,69
26009960600,26, Michigan,009, Antrim County,3201,3117,84,3047,2,0,20,0,0,48,5,4,23,5,85
26009960701,26, Michigan,009, Antrim County,3194,3088,106,2970,6,70,3,0,0,39,8,85,3,22,13
26009960702,26, Michigan,009, Antrim County,1915,1861,54,1811,2,0,6,0,0,42,16,27,7,1,15
26009990000,26, Michigan,009, Antrim County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26151970100,26, Michigan,151, Sanilac County,1706,1640,66,1597,0,2,2,0,10,29,10,24,8,0,46
26151970200,26, Michigan,151, Sanilac County,2330,2262,68,2226,0,5,0,0,0,31,7,21,1,0,13
26151970300,26, Michigan,151, Sanilac County,3570,3441,129,3381,9,0,3,0,5,43,14,28,13,0,56
26151970400,26, Michigan,151, Sanilac County,3985,3789,196,3634,21,16,8,0,16,94,42,71,12,0,135
26151970500,26, Michigan,151, Sanilac County,2231,2172,59,2115,0,0,3,0,0,54,10,33,8,0,13
26151970600,26, Michigan,151, Sanilac County,2106,2046,60,1983,5,3,0,0,0,55,31,19,8,0,30
26151970700,26, Michigan,151, Sanilac County,1703,1703,0,1685,0,0,0,0,0,18,0,18,0,0,0
26151970800,26, Michigan,151, Sanilac County,5427,5014,413,4909,2,17,11,0,0,75,13,40,44,11,188
26151970900,26, Michigan,151, Sanilac County,4814,4578,236,4363,57,3,42,0,11,102,116,34,50,0,166
26151971000,26, Michigan,151, Sanilac County,4227,4127,100,4016,32,2,14,0,6,57,39,47,17,3,44
26151971100,26, Michigan,151, Sanilac County,3942,3783,159,3730,5,6,6,0,0,36,18,27,6,0,116
26151971200,26, Michigan,151, Sanilac County,4788,4670,118,4478,62,8,7,0,0,115,84,58,35,2,69
26151990000,26, Michigan,151, Sanilac County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26051000101,26, Michigan,051, Gladwin County,1735,1685,50,1656,1,0,7,0,12,9,2,20,7,0,56
26051000102,26, Michigan,051, Gladwin County,1284,1284,0,1271,0,0,0,0,0,13,0,7,6,0,0
26051000200,26, Michigan,051, Gladwin County,1239,1220,19,1199,0,0,18,0,0,3,0,0,18,0,3
26051000300,26, Michigan,051, Gladwin County,1886,1848,38,1773,0,14,4,0,0,57,16,35,6,7,41
26051000400,26, Michigan,051, Gladwin County,3309,3273,36,3163,0,11,0,0,0,99,44,61,0,0,6
26051000500,26, Michigan,051, Gladwin County,3371,3322,49,3277,25,0,0,0,0,20,25,15,0,0,13
26051000600,26, Michigan,051, Gladwin County,1841,1793,48,1735,8,8,9,0,0,33,8,8,18,0,26
26051000700,26, Michigan,051, Gladwin County,4935,4814,121,4625,32,11,65,0,9,72,58,75,65,0,12
26051000800,26, Michigan,051, Gladwin County,3946,3855,91,3654,7,1,5,0,0,188,99,35,11,3,67
26051000900,26, Michigan,051, Gladwin County,1798,1768,30,1708,0,25,9,0,10,16,0,41,9,0,19
26025000200,26, Michigan,025, Calhoun County,3597,2771,826,1778,569,0,40,0,0,384,987,129,58,0,173
26025000300,26, Michigan,025, Calhoun County,2045,2026,19,913,968,6,56,0,0,83,1045,12,56,0,4
26025000500,26, Michigan,025, Calhoun County,3198,2421,777,1862,469,37,0,0,0,53,522,37,0,0,413
26025000600,26, Michigan,025, Calhoun County,2829,2352,477,1463,583,41,134,0,15,116,665,135,152,0,291
26025000700,26, Michigan,025, Calhoun County,2883,2642,241,1685,569,0,9,0,0,379,800,42,114,0,71
26025000800,26, Michigan,025, Calhoun County,2650,2341,309,1616,479,0,12,0,0,234,487,226,12,0,265
26025000900,26, Michigan,025, Calhoun County,3299,3228,71,2376,610,0,33,0,0,209,778,92,52,0,24
26025001000,26, Michigan,025, Calhoun County,3874,3515,359,1588,1593,0,12,0,230,92,1660,50,83,0,490
26025001100,26, Michigan,025, Calhoun County,4224,4009,215,2818,810,13,17,0,12,339,1110,106,34,17,131
26025001200,26, Michigan,025, Calhoun County,2142,2127,15,1898,196,0,7,0,0,26,204,8,7,0,25
26025001300,26, Michigan,025, Calhoun County,4270,4104,166,2927,449,10,218,0,0,500,900,267,231,0,150
26025001400,26, Michigan,025, Calhoun County,4553,4425,128,3182,407,3,484,0,0,349,719,118,491,0,45
26025001500,26, Michigan,025, Calhoun County,6202,6076,126,5060,48,12,766,0,0,190,141,69,836,0,0
26025001600,26, Michigan,025, Calhoun County,3013,2723,290,2236,74,7,196,0,15,195,111,58,318,0,182
26025001700,26, Michigan,025, Calhoun County,4523,4280,243,3609,96,18,212,0,0,345,258,160,360,119,42
26025001801,26, Michigan,025, Calhoun County,2612,2586,26,2417,0,0,150,0,0,19,19,0,150,0,0
26025001802,26, Michigan,025, Calhoun County,3755,3638,117,2316,663,8,307,0,0,344,1007,41,307,0,4
26025001900,26, Michigan,025, Calhoun County,4226,4012,214,3539,115,3,152,0,0,203,235,3,235,0,22
26025002000,26, Michigan,025, Calhoun County,4750,4670,80,3969,305,42,158,0,0,196,438,50,213,0,0
26025002100,26, Michigan,025, Calhoun County,1169,1169,0,1106,4,0,0,0,0,59,48,15,0,0,0
26025002200,26, Michigan,025, Calhoun County,3289,3172,117,2989,89,0,0,0,0,94,118,32,0,0,48
26025002300,26, Michigan,025, Calhoun County,3865,3780,85,3325,160,40,0,0,22,233,255,73,81,0,119
26025002400,26, Michigan,025, Calhoun County,2691,2616,75,2284,202,9,13,0,0,108,270,19,43,0,63
26025002500,26, Michigan,025, Calhoun County,3511,3357,154,3235,67,1,0,0,10,44,90,22,0,0,146
26025002600,26, Michigan,025, Calhoun County,1967,1934,33,1155,448,0,234,0,0,97,490,70,234,0,16
26025002700,26, Michigan,025, Calhoun County,6371,6165,206,5896,70,0,32,0,0,167,135,92,32,0,86
26025002800,26, Michigan,025, Calhoun County,4291,4194,97,3910,70,46,0,0,0,168,125,155,27,0,9
26025002900,26, Michigan,025, Calhoun County,2887,2835,52,2705,3,9,12,0,0,106,30,77,23,0,31
26025003000,26, Michigan,025, Calhoun County,1934,1903,31,1882,3,0,0,0,1,17,5,4,0,0,15
26025003100,26, Michigan,025, Calhoun County,2891,2834,57,2688,1,0,7,0,0,138,66,28,51,0,1
26025003200,26, Michigan,025, Calhoun County,2243,2195,48,2051,84,10,0,0,0,50,135,15,0,11,15
26025003300,26, Michigan,025, Calhoun County,1943,1877,66,1335,495,12,0,9,0,26,521,15,2,9,0
26025003400,26, Michigan,025, Calhoun County,2116,1857,259,1467,296,38,26,0,0,30,319,46,30,6,84
26025003500,26, Michigan,025, Calhoun County,2583,2352,231,1883,347,8,18,0,5,91,400,22,39,0,30
26025003600,26, Michigan,025, Calhoun County,2085,1955,130,670,1171,0,0,0,18,96,1302,12,0,0,36
26025003700,26, Michigan,025, Calhoun County,4483,4256,227,3961,50,13,7,0,0,225,195,71,106,2,111
26025003800,26, Michigan,025, Calhoun County,4105,3910,195,3774,13,0,3,0,7,113,120,9,6,0,128
26025003900,26, Michigan,025, Calhoun County,4840,4801,39,4656,27,0,86,0,0,32,39,6,106,0,9
26025004000,26, Michigan,025, Calhoun County,4046,3813,233,3668,20,0,0,0,0,125,45,84,16,0,19
26025004100,26, Michigan,025, Calhoun County,2252,1802,450,1058,626,3,23,0,0,92,694,59,40,0,234
26139020100,26, Michigan,139, Ottawa County,5345,4941,404,4772,3,23,15,0,6,122,88,61,15,0,265
26139020200,26, Michigan,139, Ottawa County,4765,4560,205,4161,3,39,0,0,34,323,253,233,0,0,71
26139020400,26, Michigan,139, Ottawa County,4531,4387,144,4295,25,4,20,0,0,43,34,4,41,0,16
26139020501,26, Michigan,139, Ottawa County,3078,2986,92,2755,66,0,33,0,17,115,74,31,41,0,98
26139020503,26, Michigan,139, Ottawa County,3598,3534,64,3426,72,19,10,0,0,7,79,19,10,0,11
26139020504,26, Michigan,139, Ottawa County,3152,3057,95,2920,36,0,61,0,0,40,39,3,110,8,31
26139020600,26, Michigan,139, Ottawa County,3377,3234,143,2847,43,0,0,0,218,126,43,126,0,8,242
26139020900,26, Michigan,139, Ottawa County,4464,4218,246,4108,13,0,14,0,0,83,67,8,14,0,21
26139021000,26, Michigan,139, Ottawa County,5549,5316,233,5016,24,20,67,0,0,189,24,31,99,0,330
26139021100,26, Michigan,139, Ottawa County,5119,5053,66,4836,2,3,29,0,12,171,63,103,37,0,110
26139021201,26, Michigan,139, Ottawa County,5967,5585,382,5365,0,0,43,0,0,177,97,9,163,0,151
26139021203,26, Michigan,139, Ottawa County,3759,3634,125,3508,42,20,16,14,0,34,88,20,16,14,40
26139021204,26, Michigan,139, Ottawa County,3177,3092,85,3047,0,0,17,0,28,0,0,0,17,0,28
26139021301,26, Michigan,139, Ottawa County,3857,3626,231,3397,11,0,11,0,8,199,11,29,11,0,289
26139021303,26, Michigan,139, Ottawa County,2347,2160,187,2082,13,29,0,0,0,36,13,38,27,0,79
26139021304,26, Michigan,139, Ottawa County,5956,5869,87,5696,0,0,61,0,21,91,22,56,86,0,69
26139021401,26, Michigan,139, Ottawa County,3518,3390,128,3034,3,11,139,0,0,203,3,214,139,0,121
26139021402,26, Michigan,139, Ottawa County,5221,5216,5,5120,9,0,0,0,0,87,9,18,0,0,74
26139021501,26, Michigan,139, Ottawa County,5510,5464,46,5276,28,8,108,0,0,44,28,8,126,0,51
26139021502,26, Michigan,139, Ottawa County,3544,3318,226,2864,120,1,79,0,0,254,165,24,265,0,55
26139021603,26, Michigan,139, Ottawa County,4354,4158,196,4046,0,0,51,0,0,61,30,92,71,0,30
26139021604,26, Michigan,139, Ottawa County,7480,7207,273,6852,97,0,19,0,0,239,97,0,258,0,30
26139021605,26, Michigan,139, Ottawa County,4173,4052,121,3571,79,9,48,0,230,115,140,21,99,0,293
26139021606,26, Michigan,139, Ottawa County,5637,5359,278,5154,66,0,62,0,0,77,133,10,108,0,104
26139021700,26, Michigan,139, Ottawa County,5265,4936,329,4604,13,0,158,0,0,161,64,38,195,0,184
26139021801,26, Michigan,139, Ottawa County,4035,3868,167,3672,50,0,73,0,0,73,127,74,95,0,47
26139021802,26, Michigan,139, Ottawa County,5317,5133,184,4859,74,5,10,0,0,185,179,69,10,0,187
26139021901,26, Michigan,139, Ottawa County,5172,4833,339,4685,13,0,72,0,0,63,25,9,119,0,221
26139021903,26, Michigan,139, Ottawa County,4259,3991,268,3626,0,0,365,0,0,0,0,0,365,0,73
26139021904,26, Michigan,139, Ottawa County,3267,3267,0,3252,0,0,0,0,0,15,15,0,0,0,0
26139022001,26, Michigan,139, Ottawa County,6133,5276,857,4541,113,0,205,0,0,417,186,124,475,62,336
26139022002,26, Michigan,139, Ottawa County,4014,3953,61,3804,16,45,60,12,0,16,16,45,76,12,37
26139022103,26, Michigan,139, Ottawa County,1386,1329,57,1301,12,0,0,0,0,16,18,16,6,0,28
26139022105,26, Michigan,139, Ottawa County,5557,4240,1317,4076,15,47,68,0,0,34,78,65,68,0,761
26139022106,26, Michigan,139, Ottawa County,3743,3637,106,3474,22,0,83,0,0,58,22,18,105,0,93
26139022107,26, Michigan,139, Ottawa County,1451,1212,239,1203,0,0,5,0,0,4,0,0,9,0,220
26139022108,26, Michigan,139, Ottawa County,6485,6044,441,5680,144,8,125,0,0,87,144,23,162,0,237
26139022206,26, Michigan,139, Ottawa County,4620,3782,838,3283,17,0,438,0,0,44,17,1,462,12,12
26139022207,26, Michigan,139, Ottawa County,4363,2450,1913,1444,243,3,483,0,0,277,530,160,483,0,1457
26139022208,26, Michigan,139, Ottawa County,5285,2568,2717,1985,41,0,391,0,0,151,318,446,435,0,1245
26139022600,26, Michigan,139, Ottawa County,2196,1923,273,1807,35,0,17,0,32,32,57,15,26,0,187
26139022900,26, Michigan,139, Ottawa County,6605,5832,773,5581,83,0,73,0,0,95,116,0,110,0,187
26139023001,26, Michigan,139, Ottawa County,7574,7211,363,6683,5,0,460,0,0,63,49,19,589,0,39
26139023003,26, Michigan,139, Ottawa County,4626,4045,581,3483,57,0,393,17,0,95,57,0,488,88,359
26139023004,26, Michigan,139, Ottawa County,3828,3701,127,3557,0,26,42,0,0,76,59,26,57,2,0
26139023101,26, Michigan,139, Ottawa County,4756,3902,854,2799,171,0,603,10,0,319,407,11,797,10,152
26139023102,26, Michigan,139, Ottawa County,6627,4159,2468,3195,208,0,632,8,14,102,404,83,894,145,1411
26139023200,26, Michigan,139, Ottawa County,2506,2485,21,2442,17,0,13,0,0,13,22,8,14,0,0
26139023500,26, Michigan,139, Ottawa County,5111,5064,47,4826,40,0,85,0,0,113,93,30,85,0,30
26139023600,26, Michigan,139, Ottawa County,2717,2624,93,2580,35,0,9,0,0,0,35,0,9,0,12
26139024300,26, Michigan,139, Ottawa County,5720,5299,421,5114,40,0,17,0,75,53,53,16,17,0,263
26139024401,26, Michigan,139, Ottawa County,5535,5378,157,5082,50,5,99,0,0,142,102,64,150,0,94
26139024402,26, Michigan,139, Ottawa County,5241,5121,120,4863,0,0,70,0,0,188,0,14,228,0,31
26139024501,26, Michigan,139, Ottawa County,5186,5015,171,4651,125,5,148,0,0,86,211,5,148,0,135
26139024502,26, Michigan,139, Ottawa County,5178,4954,224,4266,290,13,148,0,17,220,382,101,238,23,53
26139024600,26, Michigan,139, Ottawa County,6603,6222,381,5907,37,0,52,0,19,207,136,80,106,0,148
26139024901,26, Michigan,139, Ottawa County,4533,3161,1372,2777,92,31,97,0,0,164,142,161,242,0,603
26139024902,26, Michigan,139, Ottawa County,3569,3413,156,2991,234,0,76,0,0,112,295,20,123,6,78
26139025101,26, Michigan,139, Ottawa County,3967,2710,1257,2174,137,0,287,0,0,112,167,76,357,0,871
26139025102,26, Michigan,139, Ottawa County,3483,2537,946,2459,78,0,0,0,0,0,290,0,0,0,412
26139025200,26, Michigan,139, Ottawa County,5738,3753,1985,3019,338,28,246,0,0,122,463,144,296,0,1246
26139025500,26, Michigan,139, Ottawa County,4177,3825,352,3475,0,0,331,0,0,19,0,0,350,0,112
